src_id,tgt_id,bge_score,predicted_rel
5.3-11,5.2.2-1,0.6086,COMPLEMENTARITY
5.2-3,5.2.1-4.1,0.6086,COMPLEMENTARITY
5.13-1A,5.1.2-3,0.6085,COMPLEMENTARITY
5.3-5,5.2.3-3,0.6084,COMPLEMENTARITY
5.3-7,5.1.4-4,0.6083,COMPLEMENTARITY
5.6-7,5.4.2-4,0.6082,COMPLEMENTARITY
5.3-4B,5.5.1-1,0.6082,COMPLEMENTARITY
5.13-1B,5.2.1-3.1,0.608,COMPLEMENTARITY
5.5-1,5.1.3-4,0.6079,COMPLEMENTARITY
5.1-2,5.5.1-1,0.6079,COMPLEMENTARITY
5.2-2,5.4.1-1,0.6079,COMPLEMENTARITY
5.6-7,5.4.2-3,0.6079,COMPLEMENTARITY
5.3-4B,5.3.1-3,0.6078,COMPLEMENTARITY
5.9-3,5.1.2-2,0.6078,COMPLEMENTARITY
5.4-2,5.1.4-4,0.6077,COMPLEMENTARITY
5.3-4B,5.1.3-1.2,0.6077,COMPLEMENTARITY
5.3-11,5.1.3-4,0.6077,COMPLEMENTARITY
5.13-1B,5.2.3-2.1,0.6076,COMPLEMENTARITY
5.3-5,5.2.2-1,0.6075,COMPLEMENTARITY
5.6-7,5.5.1-2,0.6075,COMPLEMENTARITY
5.3-7,5.2.2-4,0.6072,COMPLEMENTARITY
5.0-1,5.4.2-4,0.6071,COMPLEMENTARITY
5.6-8,5.1.3-1.2,0.6069,COMPLEMENTARITY
5.5-7,5.2.2-2,0.6069,COMPLEMENTARITY
5.12-3,5.2.1-4.1,0.6069,COMPLEMENTARITY
5.3-5,5.3.1-3,0.6067,COMPLEMENTARITY
5.10-1,5.2.5-2.1,0.6067,COMPLEMENTARITY
5.3-4A,5.2.5-2.1,0.6067,COMPLEMENTARITY
5.6-1,5.5.1-1,0.6067,COMPLEMENTARITY
5.3-11,5.1.3-1.3,0.6066,COMPLEMENTARITY
5.12-2,5.2.4-3,0.6066,COMPLEMENTARITY
5.3-8,5.3.1-2.2,0.6065,COMPLEMENTARITY
5.7-2,5.3.1-3,0.6065,COMPLEMENTARITY
5.3-13,5.3.1-1,0.6065,COMPLEMENTARITY
5.6-2,5.2.2-2,0.6064,COMPLEMENTARITY
5.3-13,5.1.1-2.1,0.6064,COMPLEMENTARITY
5.2-3,5.4.1-1.1,0.6063,COMPLEMENTARITY
5.13-1A,5.2.2-2,0.6063,COMPLEMENTARITY
5.13-1B,5.2.5-4.1,0.6063,COMPLEMENTARITY
5.6-4B,5.2.4-3,0.6063,COMPLEMENTARITY
5.6-7,5.1.1-2.2,0.6062,COMPLEMENTARITY
5.3-10,5.2.3-4,0.6062,COMPLEMENTARITY
5.5-3,5.2.1-4.2,0.6061,COMPLEMENTARITY
5.3-1,5.1.2-2,0.6061,COMPLEMENTARITY
5.4-1,5.2.1-3.1,0.6059,COMPLEMENTARITY
5.3-4A,5.2.3-2.1,0.6058,COMPLEMENTARITY
5.3-7,5.2.2-1,0.6058,COMPLEMENTARITY
5.3-11,5.1.2-6,0.6058,COMPLEMENTARITY
5.6-6,5.1.1-2.2,0.6056,COMPLEMENTARITY
5.3-7,5.4.1-1,0.6056,COMPLEMENTARITY
5.13-1B,5.2.4-3,0.6055,COMPLEMENTARITY
5.5-8,5.2.2-1,0.6055,COMPLEMENTARITY
5.3-10,5.1.1-2.1,0.6054,COMPLEMENTARITY
5.4-4,5.2.3-2.1,0.6052,COMPLEMENTARITY
5.2-1,5.2.3-4,0.6052,COMPLEMENTARITY
5.4-3,5.2.2-3,0.605,COMPLEMENTARITY
5.3-4B,5.4.2-4,0.605,COMPLEMENTARITY
5.3-1,5.1.4-4,0.6049,COMPLEMENTARITY
5.2-3,5.2.4-1.2,0.6048,COMPLEMENTARITY
5.13-1B,5.1.3-3,0.6048,COMPLEMENTARITY
5.13-1B,5.2.5-1,0.6047,COMPLEMENTARITY
5.1-3,5.1.3-1.2,0.6047,COMPLEMENTARITY
5.13-1A,5.3.1-1,0.6047,COMPLEMENTARITY
5.3-3,5.2.1-4.1,0.6047,COMPLEMENTARITY
5.4-4,5.2.2-4,0.6045,COMPLEMENTARITY
5.3-11,5.1.2-1.1,0.6045,COMPLEMENTARITY
5.13-1A,5.1.2-5.1,0.6044,COMPLEMENTARITY
5.3-14,5.1.1-2.1,0.6043,COMPLEMENTARITY
5.4-4,5.2.5-1,0.6043,COMPLEMENTARITY
5.2-3,5.2.5-2.1,0.6042,COMPLEMENTARITY
5.13-1A,5.3.1-2.1,0.6041,COMPLEMENTARITY
5.3-2,5.1.2-6,0.604,COMPLEMENTARITY
5.3-11,5.5.1-2,0.6039,COMPLEMENTARITY
5.4-4,5.1.3-1,0.6038,COMPLEMENTARITY
5.6-2,5.5.1-1,0.6036,COMPLEMENTARITY
5.8-1,5.2.2-4,0.6036,COMPLEMENTARITY
5.6-9,5.4.2-3,0.6036,COMPLEMENTARITY
5.10-1,5.2.5-1,0.6036,COMPLEMENTARITY
5.3-4A,5.1.3-4,0.6036,COMPLEMENTARITY
5.5-3,5.4.1-1.1,0.6035,COMPLEMENTARITY
5.3-2,5.2.1-4.1,0.6035,COMPLEMENTARITY
5.6-4B,5.2.1-4,0.6035,COMPLEMENTARITY
5.3-5,5.1.2-1,0.6034,COMPLEMENTARITY
5.4-1,5.2.1-4.2,0.6033,COMPLEMENTARITY
5.6-6,5.2.2-2,0.6033,COMPLEMENTARITY
5.3-13,5.4.1-3,0.6032,COMPLEMENTARITY
5.5-6,5.2.3-1,0.603,COMPLEMENTARITY
5.5-8,5.4.2-1,0.6029,COMPLEMENTARITY
5.6-7,5.1.4-1,0.6029,COMPLEMENTARITY
5.8-1,5.1.3-3,0.6029,COMPLEMENTARITY
5.10-1,5.2.2-1,0.6028,COMPLEMENTARITY
5.7-2,5.2.1-4.1,0.6028,COMPLEMENTARITY
5.10-1,5.4.1-2,0.6027,COMPLEMENTARITY
5.13-1A,5.1.3-2,0.6027,COMPLEMENTARITY
5.6-2,5.1.2-5,0.6026,COMPLEMENTARITY
5.3-10,5.2.1-3.1,0.6026,COMPLEMENTARITY
5.2-3,5.1.3-1.2,0.6026,COMPLEMENTARITY
5.6-7,5.2.5-4.1,0.6025,COMPLEMENTARITY
5.3-8,5.1.3-1.2,0.6024,COMPLEMENTARITY
5.6-8,5.2.1-4.1,0.6023,COMPLEMENTARITY
5.0-1,5.3.1-1,0.6023,COMPLEMENTARITY
5.6-7,5.2.5-2,0.6023,COMPLEMENTARITY
5.5-2,5.1.3-4,0.6023,COMPLEMENTARITY
5.1-5,5.1.2-2,0.6022,COMPLEMENTARITY
5.6-7,5.1.3-1.2,0.6022,COMPLEMENTARITY
5.3-14,5.3.1-2.2,0.6021,COMPLEMENTARITY
5.3-6B,5.1.1-2.1,0.6021,COMPLEMENTARITY
5.10-1,5.1.4-5,0.6021,COMPLEMENTARITY
5.12-3,5.1.3-4,0.602,COMPLEMENTARITY
5.11-3,5.3.1-2.2,0.602,COMPLEMENTARITY
5.3-10,5.3.1-2.2,0.6019,COMPLEMENTARITY
5.3-6B,5.2.2-2,0.6019,COMPLEMENTARITY
5.5-8,5.4.1-1,0.6018,COMPLEMENTARITY
5.5-2,5.3.1-3,0.6017,COMPLEMENTARITY
5.5-3,5.2.1-3.1,0.6017,COMPLEMENTARITY
5.3-8,5.1.1-2,0.6017,COMPLEMENTARITY
5.2-3,5.1.2-7,0.6017,COMPLEMENTARITY
5.10-1,5.2.1-2,0.6017,COMPLEMENTARITY
5.13-1A,5.1.2-1.1,0.6015,COMPLEMENTARITY
5.6-4B,5.2.1-1,0.6014,COMPLEMENTARITY
5.3-5,5.1.2-4,0.6014,COMPLEMENTARITY
5.3-5,5.1.3-3,0.6013,COMPLEMENTARITY
5.3-9,5.2.1-3.1,0.6013,COMPLEMENTARITY
5.1-2,5.1.3-1.2,0.6012,COMPLEMENTARITY
5.13-1A,5.2.1-2,0.6012,COMPLEMENTARITY
5.3-4A,5.1.1-2,0.6011,COMPLEMENTARITY
5.1-1,5.2.1-4,0.6011,COMPLEMENTARITY
5.3-2,5.2.3-2,0.6011,COMPLEMENTARITY
5.5-2,5.1.3-1,0.6011,COMPLEMENTARITY
5.3-11,5.2.1-4.1,0.6008,COMPLEMENTARITY
5.2-3,5.1.3-2,0.6008,COMPLEMENTARITY
5.6-3,5.1.3-1.2,0.6007,COMPLEMENTARITY
5.4-4,5.5.1-1,0.6007,COMPLEMENTARITY
5.2-1,5.2.4-2,0.6007,COMPLEMENTARITY
5.3-7,5.2.1-4.2,0.6006,COMPLEMENTARITY
5.3-2,5.4.1-1,0.6005,COMPLEMENTARITY
5.3-4B,5.1.3-4,0.6005,COMPLEMENTARITY
5.5-8,5.3.1-3,0.6005,COMPLEMENTARITY
5.5-5,5.3.1-3,0.6005,COMPLEMENTARITY
5.3-5,5.4.2-1,0.6003,COMPLEMENTARITY
5.5-1,5.3.1-3,0.6003,COMPLEMENTARITY
5.1-3,5.1.2-5,0.6003,COMPLEMENTARITY
5.3-4B,5.2.1-3.1,0.6002,COMPLEMENTARITY
5.13-1A,5.1.2-1,0.6002,COMPLEMENTARITY
5.6-4B,5.4.2-4,0.6001,COMPLEMENTARITY
5.2-3,5.2.4-1,0.5998,COMPLEMENTARITY
5.11-1,5.1.2-5,0.5998,COMPLEMENTARITY
5.4-4,5.1.3-2,0.5998,COMPLEMENTARITY
5.9-1,5.2.1-3,0.5997,COMPLEMENTARITY
5.6-8,5.5.1-1,0.5993,COMPLEMENTARITY
5.2-2,5.4.2-1,0.5993,COMPLEMENTARITY
5.5-8,5.1.2-2,0.5993,COMPLEMENTARITY
5.10-1,5.2.4-2,0.5992,COMPLEMENTARITY
5.5-1,5.2.2-2,0.5991,COMPLEMENTARITY
5.3-8,5.1.3-4,0.5991,COMPLEMENTARITY
5.3-16,5.1.3-2,0.5989,COMPLEMENTARITY
5.12-3,5.4.2-4,0.5989,COMPLEMENTARITY
5.6-9,5.2.2-1,0.5988,COMPLEMENTARITY
5.4-4,5.4.2-4,0.5988,COMPLEMENTARITY
5.13-1B,5.2.4-1.1,0.5987,COMPLEMENTARITY
5.6-6,5.2.3-2.1,0.5986,COMPLEMENTARITY
5.3-5,5.1.1-2.1,0.5985,COMPLEMENTARITY
5.6-7,5.2.5-2.1,0.5985,COMPLEMENTARITY
5.8-1,5.5.1-1,0.5985,COMPLEMENTARITY
5.3-11,5.1.4-3,0.5985,COMPLEMENTARITY
5.3-10,5.4.1-2,0.5984,COMPLEMENTARITY
5.5-3,5.2.5-2.1,0.5984,COMPLEMENTARITY
5.7-2,5.5.1-1,0.5983,COMPLEMENTARITY
5.4-1,5.2.3-1,0.5983,COMPLEMENTARITY
5.3-9,5.3.1-3,0.5982,COMPLEMENTARITY
5.3-4A,5.2.2-1,0.5981,COMPLEMENTARITY
5.1-4,5.2.2-2,0.598,COMPLEMENTARITY
5.2-3,5.2.2-2,0.598,COMPLEMENTARITY
5.3-11,5.2.1-4.2,0.5979,COMPLEMENTARITY
5.13-1B,5.2.1-2,0.5979,COMPLEMENTARITY
5.8-3,5.3.1-1,0.5978,COMPLEMENTARITY
5.5-7,5.2.1-4,0.5977,COMPLEMENTARITY
5.13-1B,5.1.3-2,0.5977,COMPLEMENTARITY
5.6-9,5.1.2-1,0.5977,COMPLEMENTARITY
5.3-8,5.1.3-1,0.5976,COMPLEMENTARITY
5.3-9,5.2.4-3,0.5976,COMPLEMENTARITY
5.3-5,5.2.5-3,0.5976,COMPLEMENTARITY
5.5-8,5.1.3-1.2,0.5975,COMPLEMENTARITY
5.8-1,5.2.2-6,0.5975,COMPLEMENTARITY
5.6-9,5.1.2-7,0.5975,COMPLEMENTARITY
5.3-4A,5.2.4-1.1,0.5975,COMPLEMENTARITY
5.2-1,5.1.1-2.1,0.5975,COMPLEMENTARITY
5.6-7,5.2.2-3,0.5973,COMPLEMENTARITY
5.2-3,5.1.1-1,0.5973,COMPLEMENTARITY
5.3-4A,5.2.4-3,0.5972,COMPLEMENTARITY
5.3-4A,5.1.1-1.1,0.5972,COMPLEMENTARITY
5.2-3,5.1.4-3,0.5972,COMPLEMENTARITY
5.4-3,5.1.1-2.2,0.5971,COMPLEMENTARITY
5.13-1A,5.3.1-2,0.5971,COMPLEMENTARITY
5.11-1,5.2.1-3.1,0.5971,COMPLEMENTARITY
5.0-1,5.4.2-2,0.5971,COMPLEMENTARITY
5.7-2,5.4.1-1,0.597,COMPLEMENTARITY
5.4-4,5.1.3-3,0.597,COMPLEMENTARITY
5.3-4A,5.1.4-3,0.597,COMPLEMENTARITY
5.10-1,5.2.1-4.1,0.5969,COMPLEMENTARITY
5.8-3,5.1.2-5,0.5969,COMPLEMENTARITY
5.9-2,5.1.2-5,0.5969,COMPLEMENTARITY
5.3-1,5.4.1-2,0.5969,COMPLEMENTARITY
5.10-1,5.2.1-4,0.5967,COMPLEMENTARITY
5.13-1A,5.4.1-3,0.5967,COMPLEMENTARITY
5.12-3,5.1.4-4,0.5967,COMPLEMENTARITY
5.3-2,5.1.3-3,0.5967,COMPLEMENTARITY
5.3-13,5.2.2-4,0.5967,COMPLEMENTARITY
5.6-9,5.2.2-6,0.5965,COMPLEMENTARITY
5.3-11,5.2.1-4,0.5965,COMPLEMENTARITY
5.3-13,5.3.1-3,0.5964,COMPLEMENTARITY
5.6-9,5.1.2-2,0.5964,COMPLEMENTARITY
5.13-1B,5.3.1-2.1,0.5964,COMPLEMENTARITY
5.2-1,5.2.4-1.2,0.5964,COMPLEMENTARITY
5.3-2,5.1.3-4,0.5963,COMPLEMENTARITY
5.5-6,5.2.1-1,0.5963,COMPLEMENTARITY
5.6-4A,5.2.4-3,0.596,COMPLEMENTARITY
5.11-3,5.2.2-4,0.5959,COMPLEMENTARITY
5.6-9,5.1.3-3,0.5959,COMPLEMENTARITY
5.3-4A,5.2.4-1,0.5959,COMPLEMENTARITY
5.3-7,5.2.1-2,0.5958,COMPLEMENTARITY
5.11-4,5.3.1-3,0.5957,COMPLEMENTARITY
5.9-1,5.1.3-4,0.5957,COMPLEMENTARITY
5.6-1,5.1.3-1.2,0.5956,COMPLEMENTARITY
5.0-1,5.1.2-7,0.5956,COMPLEMENTARITY
5.5-8,5.1.2-7,0.5956,COMPLEMENTARITY
5.3-4B,5.2.3-4,0.5955,COMPLEMENTARITY
5.6-4B,5.3.1-3,0.5955,COMPLEMENTARITY
5.5-8,5.2.2-6,0.5955,COMPLEMENTARITY
5.5-3,5.1.4-5,0.5954,COMPLEMENTARITY
5.2-1,5.1.2-3,0.5954,COMPLEMENTARITY
5.6-7,5.1.2-1,0.5954,COMPLEMENTARITY
5.5-6,5.4.1-1.1,0.5953,COMPLEMENTARITY
5.5-8,5.2.2-5,0.5953,COMPLEMENTARITY
5.5-8,5.4.1-2,0.5953,COMPLEMENTARITY
5.8-3,5.1.4-4,0.5953,COMPLEMENTARITY
5.3-3,5.2.3-4,0.5952,COMPLEMENTARITY
5.4-4,5.4.1-1,0.5951,COMPLEMENTARITY
5.3-10,5.2.4-1,0.5951,COMPLEMENTARITY
5.10-1,5.2.4-3,0.595,COMPLEMENTARITY
5.3-4A,5.1.3-3,0.5949,COMPLEMENTARITY
5.11-4,5.2.4-3,0.5949,COMPLEMENTARITY
5.4-4,5.1.4-4,0.5949,COMPLEMENTARITY
5.6-6,5.4.1-1.1,0.5948,COMPLEMENTARITY
5.3-8,5.1.3-1.1,0.5948,COMPLEMENTARITY
5.12-3,5.1.2-5,0.5948,COMPLEMENTARITY
5.2-2,5.4.2-4,0.5947,COMPLEMENTARITY
5.11-4,5.2.1-1,0.5947,COMPLEMENTARITY
5.13-1B,5.1.2-7,0.5947,COMPLEMENTARITY
5.12-1,5.1.4-1,0.5947,COMPLEMENTARITY
5.3-14,5.2.3-2,0.5947,COMPLEMENTARITY
5.3-7,5.2.2-6,0.5945,COMPLEMENTARITY
5.2-2,5.1.2-3,0.5945,COMPLEMENTARITY
5.8-2,5.5.1-1,0.5943,COMPLEMENTARITY
5.13-1B,5.1.2-3,0.5942,COMPLEMENTARITY
5.13-1A,5.5.1-1,0.5941,COMPLEMENTARITY
5.5-6,5.2.3-2.1,0.594,COMPLEMENTARITY
5.13-1B,5.2.2-2,0.594,COMPLEMENTARITY
5.4-4,5.1.2-6,0.5939,COMPLEMENTARITY
5.6-9,5.4.2-2,0.5939,COMPLEMENTARITY
5.3-16,5.3.1-1,0.5939,COMPLEMENTARITY
5.4-1,5.5.1-1,0.5939,COMPLEMENTARITY
5.2-2,5.1.1-2.1,0.5939,COMPLEMENTARITY
5.3-1,5.2.1-4.2,0.5937,COMPLEMENTARITY
5.5-6,5.2.2-1,0.5936,COMPLEMENTARITY
5.8-3,5.1.4-2,0.5936,COMPLEMENTARITY
5.6-7,5.1.4-3,0.5936,COMPLEMENTARITY
5.3-2,5.2.3-2.1,0.5935,COMPLEMENTARITY
5.0-1,5.1.2-4,0.5934,COMPLEMENTARITY
5.11-4,5.2.1-4.1,0.5933,COMPLEMENTARITY
5.9-3,5.1.4-4,0.5932,COMPLEMENTARITY
5.7-2,5.1.3-4,0.5931,COMPLEMENTARITY
5.5-1,5.2.1-4.1,0.593,COMPLEMENTARITY
5.3-4B,5.2.4-1,0.593,COMPLEMENTARITY
5.3-5,5.2.3-1,0.593,COMPLEMENTARITY
5.6-8,5.1.3-4,0.5929,COMPLEMENTARITY
5.5-6,5.2.1-3.1,0.5929,COMPLEMENTARITY
5.6-7,5.1.3-3,0.5929,COMPLEMENTARITY
5.3-2,5.2.2-6,0.5929,COMPLEMENTARITY
5.4-4,5.1.3-4,0.5928,COMPLEMENTARITY
5.6-9,5.1.2-5.1,0.5928,COMPLEMENTARITY
5.9-1,5.4.2-3,0.5927,COMPLEMENTARITY
5.3-4A,5.2.2-5,0.5927,COMPLEMENTARITY
5.4-4,5.2.1-4.2,0.5926,COMPLEMENTARITY
5.3-15A,5.2.2-6,0.5925,COMPLEMENTARITY
5.5-8,5.1.2-1.1,0.5925,COMPLEMENTARITY
5.9-3,5.4.2-4,0.5925,COMPLEMENTARITY
5.3-9,5.1.4-4,0.5925,COMPLEMENTARITY
5.3-11,5.1.4-2,0.5924,COMPLEMENTARITY
5.1-2,5.2.1-4.1,0.5923,COMPLEMENTARITY
5.5-5,5.2.2-2,0.5923,COMPLEMENTARITY
5.3-14,5.1.3-2,0.5922,COMPLEMENTARITY
5.3-4B,5.4.1-2,0.5922,COMPLEMENTARITY
5.3-4A,5.4.1-3,0.5922,COMPLEMENTARITY
5.5-7,5.1.3-1.2,0.5922,COMPLEMENTARITY
5.4-4,5.3.1-3,0.5921,COMPLEMENTARITY
5.2-1,5.1.1-2,0.5921,COMPLEMENTARITY
5.13-1B,5.1.2-5.1,0.5921,COMPLEMENTARITY
5.0-1,5.2.4-2,0.5921,COMPLEMENTARITY
5.3-15A,5.2.4-1.2,0.5921,COMPLEMENTARITY
5.6-2,5.2.1-4.1,0.592,COMPLEMENTARITY
5.3-11,5.1.2-3,0.5919,COMPLEMENTARITY
5.5-8,5.2.4-1.1,0.5919,COMPLEMENTARITY
5.6-7,5.2.1-1,0.5918,COMPLEMENTARITY
5.6-4B,5.4.1-1,0.5918,COMPLEMENTARITY
5.9-3,5.4.1-1,0.5917,COMPLEMENTARITY
5.3-11,5.1.2-2,0.5916,COMPLEMENTARITY
5.3-4A,5.2.2-6,0.5916,COMPLEMENTARITY
5.2-2,5.1.2-4,0.5915,COMPLEMENTARITY
5.4-4,5.2.4-1.1,0.5915,COMPLEMENTARITY
5.0-1,5.4.1-1.1,0.5914,COMPLEMENTARITY
5.3-8,5.2.4-1.1,0.5914,COMPLEMENTARITY
5.11-4,5.3.1-2.2,0.5913,COMPLEMENTARITY
5.3-1,5.2.3-4,0.5913,COMPLEMENTARITY
5.6-4B,5.4.2-1,0.5913,COMPLEMENTARITY
5.2-1,5.1.2-5,0.5913,COMPLEMENTARITY
5.12-2,5.5.1-1,0.5912,COMPLEMENTARITY
5.12-2,5.1.3-1.1,0.5912,COMPLEMENTARITY
5.3-5,5.2.1-1,0.5912,COMPLEMENTARITY
5.0-1,5.1.2-6,0.5912,COMPLEMENTARITY
5.3-1,5.2.1-1,0.5912,COMPLEMENTARITY
5.13-1A,5.1.2-7,0.5911,COMPLEMENTARITY
5.3-1,5.3.1-2.2,0.591,COMPLEMENTARITY
5.3-4A,5.1.2-6,0.591,COMPLEMENTARITY
5.3-1,5.2.1-2,0.5909,COMPLEMENTARITY
5.3-4B,5.1.2-3,0.5909,COMPLEMENTARITY
5.0-1,5.1.3-3,0.5909,COMPLEMENTARITY
5.11-3,5.2.4-1,0.5908,COMPLEMENTARITY
5.3-3,5.2.2-2,0.5908,COMPLEMENTARITY
5.13-1A,5.1.2-4,0.5908,COMPLEMENTARITY
5.13-1A,5.2.5-4,0.5907,COMPLEMENTARITY
5.12-1,5.2.1-3.1,0.5907,COMPLEMENTARITY
5.11-4,5.2.2-4,0.5906,COMPLEMENTARITY
5.3-6B,5.1.3-2,0.5906,COMPLEMENTARITY
5.3-4A,5.1.2-1,0.5905,COMPLEMENTARITY
5.1-2,5.2.1-2,0.5905,COMPLEMENTARITY
5.13-1B,5.1.2-1.1,0.5904,COMPLEMENTARITY
5.4-4,5.5.1-2,0.5902,COMPLEMENTARITY
5.3-4B,5.1.1-2.1,0.5901,COMPLEMENTARITY
5.8-3,5.2.5-3,0.59,COMPLEMENTARITY
5.3-13,5.2.2-3,0.59,COMPLEMENTARITY
5.2-3,5.4.1-3,0.5899,COMPLEMENTARITY
5.2-3,5.2.1-3,0.5898,COMPLEMENTARITY
5.4-3,5.1.3-1.2,0.5898,COMPLEMENTARITY
5.4-1,5.2.4-1.2,0.5898,COMPLEMENTARITY
5.3-7,5.2.1-4,0.5898,COMPLEMENTARITY
5.1-2A,5.5.1-1,0.5897,COMPLEMENTARITY
5.8-2,5.1.3-3,0.5897,COMPLEMENTARITY
5.12-1,5.2.3-1,0.5897,COMPLEMENTARITY
5.10-1,5.2.1-4.2,0.5896,COMPLEMENTARITY
5.13-1B,5.2.2-1,0.5896,COMPLEMENTARITY
5.13-1A,5.1.3-3,0.5894,COMPLEMENTARITY
5.3-8,5.3.1-1,0.589,COMPLEMENTARITY
5.6-5,5.1.2-6,0.589,COMPLEMENTARITY
5.3-11,5.3.1-2,0.589,COMPLEMENTARITY
5.1-4,5.2.3-4,0.589,COMPLEMENTARITY
5.3-14,5.3.1-1,0.5889,COMPLEMENTARITY
5.1-5,5.1.3-3,0.5889,COMPLEMENTARITY
5.5-5,5.1.3-1.2,0.5889,COMPLEMENTARITY
5.13-1A,5.1.3-1.1,0.5888,COMPLEMENTARITY
5.2-3,5.2.5-2,0.5888,COMPLEMENTARITY
5.3-11,5.2.5-2.1,0.5888,COMPLEMENTARITY
5.6-9,5.1.2-6,0.5888,COMPLEMENTARITY
5.3-14,5.2.1-4.1,0.5888,COMPLEMENTARITY
5.5-8,5.4.1-1.1,0.5886,COMPLEMENTARITY
5.13-1B,5.3.1-1,0.5886,COMPLEMENTARITY
5.13-1A,5.4.1-1.1,0.5885,COMPLEMENTARITY
5.1-2,5.4.1-1.1,0.5885,COMPLEMENTARITY
5.5-2,5.2.4-1,0.5884,COMPLEMENTARITY
5.3-7,5.1.1-2.2,0.5884,COMPLEMENTARITY
5.6-7,5.1.3-4,0.5884,COMPLEMENTARITY
5.3-5,5.2.1-2,0.5884,COMPLEMENTARITY
5.6-6,5.2.1-3.1,0.5883,COMPLEMENTARITY
5.7-2,5.2.2-2,0.5883,COMPLEMENTARITY
5.3-10,5.2.1-4.1,0.5883,COMPLEMENTARITY
5.3-4A,5.2.1-4.1,0.5883,COMPLEMENTARITY
5.5-1,5.1.3-2,0.5882,COMPLEMENTARITY
5.5-2,5.2.3-3,0.5882,COMPLEMENTARITY
5.5-2,5.4.2-4,0.5882,COMPLEMENTARITY
5.10-1,5.1.2-4,0.5881,COMPLEMENTARITY
5.5-6,5.1.3-3,0.5881,COMPLEMENTARITY
5.8-1,5.2.2-1,0.5881,COMPLEMENTARITY
5.4-4,5.1.2-1,0.5881,COMPLEMENTARITY
5.11-4,5.2.5-1,0.5881,COMPLEMENTARITY
5.6-6,5.1.3-1.2,0.588,COMPLEMENTARITY
5.6-6,5.1.4-5,0.588,COMPLEMENTARITY
5.3-4A,5.2.3-3,0.588,COMPLEMENTARITY
5.4-2,5.2.4-1.2,0.5879,COMPLEMENTARITY
5.12-2,5.3.1-2,0.5879,COMPLEMENTARITY
5.2-1,5.4.1-1,0.5879,COMPLEMENTARITY
5.2-3,5.1.3-1.3,0.5878,COMPLEMENTARITY
5.2-3,5.1.1-2,0.5878,COMPLEMENTARITY
5.2-3,5.1.2-3,0.5877,COMPLEMENTARITY
5.13-1B,5.4.1-1.1,0.5877,COMPLEMENTARITY
5.6-2,5.3.1-3,0.5877,COMPLEMENTARITY
5.12-1,5.1.2-6,0.5877,COMPLEMENTARITY
5.5-8,5.1.3-4,0.5876,COMPLEMENTARITY
5.9-2,5.1.3-4,0.5876,COMPLEMENTARITY
5.13-1B,5.4.1-3,0.5876,COMPLEMENTARITY
5.2-3,5.2.4-1.1,0.5876,COMPLEMENTARITY
5.12-3,5.2.2-2,0.5875,COMPLEMENTARITY
5.3-2,5.1.2-7,0.5875,COMPLEMENTARITY
5.3-7,5.2.1-3.1,0.5875,COMPLEMENTARITY
5.5-3,5.4.2-3,0.5875,COMPLEMENTARITY
5.12-2,5.3.1-1,0.5875,COMPLEMENTARITY
5.3-7,5.2.5-1,0.5874,COMPLEMENTARITY
5.3-2,5.5.1-2,0.5873,COMPLEMENTARITY
5.6-1,5.1.3-2,0.5873,COMPLEMENTARITY
5.3-15B,5.1.4-5,0.5873,COMPLEMENTARITY
5.6-4B,5.4.2-3,0.5873,COMPLEMENTARITY
5.4-4,5.2.5-2.1,0.5873,COMPLEMENTARITY
5.5-2,5.4.2-3,0.5872,COMPLEMENTARITY
5.3-7,5.1.3-1.2,0.5872,COMPLEMENTARITY
5.6-7,5.2.2-6,0.5872,COMPLEMENTARITY
5.5-2,5.2.2-1,0.5871,COMPLEMENTARITY
5.3-4A,5.2.3-2.2,0.5871,COMPLEMENTARITY
5.3-6B,5.2.3-4,0.5871,COMPLEMENTARITY
5.5-2,5.1.2-1,0.5871,COMPLEMENTARITY
5.13-1A,5.2.2-1,0.5869,COMPLEMENTARITY
5.3-6A,5.4.1-2,0.5868,COMPLEMENTARITY
5.11-1,5.5.1-1,0.5867,COMPLEMENTARITY
5.1-3,5.2.1-2,0.5866,COMPLEMENTARITY
5.4-4,5.4.2-3,0.5866,COMPLEMENTARITY
5.4-4,5.4.1-2,0.5866,COMPLEMENTARITY
5.3-5,5.1.3-1.1,0.5864,COMPLEMENTARITY
5.9-2,5.2.1-1,0.5864,COMPLEMENTARITY
5.3-7,5.4.1-2,0.5863,COMPLEMENTARITY
5.8-1,5.1.4-4,0.5863,COMPLEMENTARITY
5.9-1,5.3.1-3,0.5862,COMPLEMENTARITY
5.3-10,5.2.5-3,0.5861,COMPLEMENTARITY
5.2-1,5.2.1-4.2,0.5861,COMPLEMENTARITY
5.5-8,5.2.1-4.1,0.5861,COMPLEMENTARITY
5.4-2,5.2.1-4.1,0.586,COMPLEMENTARITY
5.3-4A,5.2.1-4,0.586,COMPLEMENTARITY
5.3-16,5.2.1-4.1,0.5859,COMPLEMENTARITY
5.6-9,5.1.4-1,0.5859,COMPLEMENTARITY
5.4-1,5.2.1-1,0.5859,COMPLEMENTARITY
5.5-6,5.2.2-6,0.5859,COMPLEMENTARITY
5.3-2,5.1.2-5,0.5859,COMPLEMENTARITY
5.3-2,5.1.2-2,0.5859,COMPLEMENTARITY
5.9-3,5.2.4-1,0.5858,COMPLEMENTARITY
